week_start,source_country,target_country,event_count,avg_intensity,min_intensity,trade_event_count,trade_avg_intensity,year,gdelt_confidence
2015-02-16,United States,India,66,2.6515151515151514,-5.0,0,,2015,low
2015-02-16,United States,Japan,19,3.5842105263157893,-5.0,0,,2015,unvalidated
2015-02-16,United States,Mexico,14,-5.8999999999999995,-10.0,0,,2015,moderate
2015-02-16,United States,South Korea,10,3.0,1.0,0,,2015,unvalidated
2015-02-23,Brazil,Mexico,1,4.0,4.0,0,,2015,unvalidated
2015-02-23,Brazil,United States,5,2.2,-5.0,0,,2015,low
2015-02-23,Canada,China,1,0.0,0.0,0,,2015,unvalidated
2015-02-23,Canada,United States,2,2.5,1.0,0,,2015,low
2015-02-23,China,Canada,2,3.0,3.0,0,,2015,unvalidated
2015-02-23,China,France,5,7.2,7.0,0,,2015,unvalidated
2015-02-23,China,Germany,7,4.771428571428571,1.0,0,,2015,moderate
2015-02-23,China,India,11,-0.08181818181818189,-9.5,0,,2015,moderate
2015-02-23,China,Japan,10,1.33,-2.0,0,,2015,moderate
2015-02-23,China,South Korea,11,5.690909090909091,1.0,0,,2015,moderate
2015-02-23,China,United States,25,2.7039999999999997,-5.0,0,,2015,high
2015-02-23,France,China,5,7.2,7.0,0,,2015,unvalidated
2015-02-23,France,Denmark,1,3.4,3.4,0,,2015,unvalidated
2015-02-23,France,Germany,50,3.886,1.0,0,,2015,unvalidated
2015-02-23,France,India,8,3.325,1.0,0,,2015,unvalidated
2015-02-23,France,United States,9,4.711111111111111,0.0,0,,2015,unvalidated
2015-02-23,Germany,Brazil,1,3.5,3.5,0,,2015,moderate
2015-02-23,Germany,China,8,4.125,0.0,0,,2015,moderate
2015-02-23,Germany,France,48,3.8625000000000003,1.0,0,,2015,unvalidated
2015-02-23,Germany,Japan,5,4.0,4.0,0,,2015,unvalidated
2015-02-23,Germany,United States,6,5.1499999999999995,1.0,0,,2015,moderate
2015-02-23,India,Brazil,3,0.8000000000000002,-2.0,0,,2015,low
2015-02-23,India,China,8,1.7625,-2.0,0,,2015,moderate
2015-02-23,India,France,3,1.5999999999999999,1.0,0,,2015,unvalidated
2015-02-23,India,Mexico,1,6.4,6.4,0,,2015,unvalidated
2015-02-23,India,South Korea,1,1.9,1.9,0,,2015,unvalidated
2015-02-23,India,United States,20,0.305,-5.0,0,,2015,low
2015-02-23,Japan,China,10,1.22,-10.0,0,,2015,moderate
2015-02-23,Japan,Germany,2,0.2,0.0,0,,2015,unvalidated
2015-02-23,Japan,South Korea,12,0.75,-9.0,0,,2015,unvalidated
2015-02-23,Japan,United States,15,2.18,-5.0,0,,2015,unvalidated
2015-02-23,Mexico,Brazil,1,4.0,4.0,0,,2015,unvalidated
2015-02-23,Mexico,South Korea,1,3.5,3.5,0,,2015,unvalidated
2015-02-23,Mexico,United States,6,-6.25,-9.5,0,,2015,moderate
2015-02-23,South Korea,China,14,4.557142857142857,-5.0,0,,2015,moderate
2015-02-23,South Korea,India,1,2.8,2.8,0,,2015,unvalidated
2015-02-23,South Korea,Japan,35,-0.45142857142857146,-6.5,0,,2015,unvalidated
2015-02-23,South Korea,Mexico,1,3.5,3.5,0,,2015,unvalidated
2015-02-23,South Korea,United States,8,1.5625,-4.4,0,,2015,unvalidated
2015-02-23,United States,Brazil,4,4.0,4.0,0,,2015,low
2015-02-23,United States,Canada,5,2.88,0.0,0,,2015,low
2015-02-23,United States,China,28,2.939285714285714,-2.0,0,,2015,high
2015-02-23,United States,France,15,4.933333333333334,3.0,0,,2015,unvalidated
2015-02-23,United States,Germany,13,4.523076923076923,0.0,0,,2015,moderate
2015-02-23,United States,India,17,-0.09999999999999998,-5.0,0,,2015,low
2015-02-23,United States,Japan,15,1.06,-5.0,0,,2015,unvalidated
2015-02-23,United States,Mexico,18,-6.033333333333333,-10.0,0,,2015,moderate
2015-02-23,United States,South Korea,13,-0.3076923076923077,-10.0,0,,2015,unvalidated
2015-03-02,Brazil,China,1,0.0,0.0,0,,2015,unvalidated
2015-03-02,Brazil,France,1,0.0,0.0,0,,2015,unvalidated
2015-03-02,Brazil,United States,1,-5.0,-5.0,0,,2015,low
2015-03-02,Canada,China,1,0.0,0.0,0,,2015,unvalidated
2015-03-02,Canada,France,2,5.25,3.5,0,,2015,unvalidated
2015-03-02,Canada,India,1,2.8,2.8,0,,2015,unvalidated
2015-03-02,Canada,United States,1,3.4,3.4,0,,2015,low
2015-03-02,China,France,3,4.333333333333333,1.0,0,,2015,unvalidated
2015-03-02,China,Germany,2,3.4,2.8,0,,2015,moderate
2015-03-02,China,India,6,1.6833333333333333,0.0,0,,2015,moderate
2015-03-02,China,Japan,58,1.0999999999999999,-5.0,0,,2015,moderate
2015-03-02,China,South Korea,16,2.375,0.0,0,,2015,moderate
2015-03-02,China,United States,26,1.8038461538461539,-9.0,0,,2015,high
2015-03-02,France,Canada,2,5.25,3.5,0,,2015,unvalidated
2015-03-02,France,China,6,1.0,-5.0,0,,2015,unvalidated
2015-03-02,France,Germany,44,3.0454545454545454,-9.0,0,,2015,unvalidated
2015-03-02,France,India,1,2.8,2.8,0,,2015,unvalidated
2015-03-02,France,Japan,10,3.0,0.0,0,,2015,unvalidated
2015-03-02,France,United States,23,2.182608695652174,-5.0,0,,2015,unvalidated
2015-03-02,Germany,China,2,2.95,1.9,0,,2015,moderate
2015-03-02,Germany,France,44,3.159090909090909,0.0,0,,2015,unvalidated
2015-03-02,Germany,Japan,6,3.65,1.9,0,,2015,unvalidated
2015-03-02,Germany,United States,3,3.2000000000000006,1.9,0,,2015,moderate
2015-03-02,India,Canada,1,1.9,1.9,0,,2015,unvalidated
2015-03-02,India,China,4,2.825,1.9,0,,2015,moderate
2015-03-02,India,France,2,2.95,1.9,0,,2015,unvalidated
2015-03-02,India,Germany,1,4.0,4.0,0,,2015,low
2015-03-02,India,United States,8,1.7625,-2.0,0,,2015,low
2015-03-02,Japan,China,23,3.4347826086956523,0.0,0,,2015,moderate
2015-03-02,Japan,France,4,4.0,4.0,0,,2015,unvalidated
2015-03-02,Japan,Germany,1,2.8,2.8,0,,2015,unvalidated
2015-03-02,Japan,South Korea,13,3.4153846153846152,0.4,0,,2015,unvalidated
2015-03-02,Japan,United States,16,2.3125,-9.0,0,,2015,unvalidated
2015-03-02,Mexico,Brazil,2,4.0,4.0,0,,2015,unvalidated
2015-03-02,Mexico,United States,11,2.6545454545454543,-2.0,0,,2015,moderate
2015-03-02,South Korea,China,8,3.25,1.0,0,,2015,moderate
2015-03-02,South Korea,India,1,-2.0,-2.0,0,,2015,unvalidated
2015-03-02,South Korea,Japan,24,1.125,-5.0,0,,2015,unvalidated
2015-03-02,South Korea,United States,97,-1.604123711340206,-9.0,0,,2015,unvalidated
2015-03-02,United States,Canada,6,-3.1666666666666665,-9.0,0,,2015,low
2015-03-02,United States,China,31,-0.012903225806451653,-5.0,0,,2015,high
2015-03-02,United States,Denmark,1,0.0,0.0,0,,2015,low_use_EUR_proxy
2015-03-02,United States,France,24,2.2583333333333333,0.0,0,,2015,unvalidated
2015-03-02,United States,Germany,6,3.1333333333333333,2.5,0,,2015,moderate
2015-03-02,United States,India,12,1.5,-4.0,0,,2015,low
2015-03-02,United States,Japan,28,2.817857142857143,-2.0,0,,2015,unvalidated
2015-03-02,United States,Mexico,8,-7.125,-10.0,0,,2015,moderate
2015-03-02,United States,South Korea,45,1.7,-10.0,0,,2015,unvalidated
2015-03-09,Brazil,France,1,0.0,0.0,0,,2015,unvalidated
2015-03-09,Brazil,Mexico,1,8.0,8.0,0,,2015,unvalidated
2015-03-09,Brazil,United States,9,0.7,-4.0,0,,2015,low
2015-03-09,Canada,China,6,0.3,-5.0,0,,2015,unvalidated
2015-03-09,Canada,India,3,2.7999999999999994,2.8,0,,2015,unvalidated
2015-03-09,Canada,United States,3,-3.6666666666666665,-9.0,0,,2015,low
2015-03-09,China,France,9,3.111111111111111,1.0,0,,2015,unvalidated
2015-03-09,China,Germany,4,4.0,4.0,0,,2015,moderate
2015-03-09,China,India,6,0.8999999999999999,-6.5,0,,2015,moderate
2015-03-09,China,Japan,31,2.0806451612903225,-0.4,0,,2015,moderate
2015-03-09,China,South Korea,18,2.933333333333333,1.0,0,,2015,moderate
2015-03-09,China,United States,16,1.70625,-2.0,0,,2015,high
2015-03-09,France,China,10,2.8,0.0,0,,2015,unvalidated
2015-03-09,France,Germany,29,1.4827586206896552,-9.0,0,,2015,unvalidated
2015-03-09,France,India,3,2.1999999999999997,1.0,0,,2015,unvalidated
2015-03-09,France,Japan,19,5.173684210526315,1.0,0,,2015,unvalidated
2015-03-09,France,United States,6,3.466666666666667,0.0,0,,2015,unvalidated
2015-03-09,Germany,China,7,3.1999999999999997,0.0,0,,2015,moderate
2015-03-09,Germany,France,27,1.9259259259259258,1.0,0,,2015,unvalidated
2015-03-09,Germany,India,5,-0.44000000000000006,-4.0,0,,2015,low
2015-03-09,Germany,Japan,45,2.3066666666666666,-5.0,0,,2015,unvalidated
2015-03-09,Germany,United States,24,1.2583333333333333,-2.0,0,,2015,moderate
2015-03-09,India,Canada,3,1.8999999999999997,1.9,0,,2015,unvalidated
2015-03-09,India,China,8,-0.6625000000000001,-9.0,0,,2015,moderate
2015-03-09,India,France,4,2.2,1.0,0,,2015,unvalidated
2015-03-09,India,Germany,3,3.3000000000000003,1.9,0,,2015,low
2015-03-09,India,Japan,3,3.8000000000000003,3.4,0,,2015,unvalidated
2015-03-09,India,United States,25,0.21599999999999997,-5.0,0,,2015,low
2015-03-09,Japan,China,25,1.96,-5.0,0,,2015,moderate
2015-03-09,Japan,France,16,5.53125,1.0,0,,2015,unvalidated
2015-03-09,Japan,Germany,36,3.0416666666666665,-2.0,0,,2015,unvalidated
2015-03-09,Japan,South Korea,25,2.74,1.0,0,,2015,unvalidated
2015-03-09,Japan,United States,19,2.610526315789474,-5.0,0,,2015,unvalidated
2015-03-09,Mexico,Brazil,1,8.0,8.0,0,,2015,unvalidated
2015-03-09,Mexico,United States,4,-4.875,-9.5,0,,2015,moderate
2015-03-09,South Korea,China,15,1.04,-5.0,0,,2015,moderate
2015-03-09,South Korea,Japan,33,2.4696969696969697,-2.0,0,,2015,unvalidated
2015-03-09,South Korea,United States,46,-2.2,-10.0,0,,2015,unvalidated
2015-03-09,United States,Brazil,6,1.1333333333333333,0.0,0,,2015,low
2015-03-09,United States,Canada,3,-2.3333333333333335,-5.0,0,,2015,low
2015-03-09,United States,China,12,1.9583333333333333,-0.4,0,,2015,high
2015-03-09,United States,France,6,3.3166666666666664,0.0,0,,2015,unvalidated
2015-03-09,United States,Germany,18,1.911111111111111,-5.0,0,,2015,moderate
2015-03-09,United States,India,17,1.0941176470588236,-5.0,0,,2015,low
2015-03-09,United States,Japan,15,2.9,-10.0,0,,2015,unvalidated
2015-03-09,United States,Mexico,2,-5.0,-5.0,0,,2015,moderate
2015-03-09,United States,South Korea,43,2.253488372093023,-2.0,0,,2015,unvalidated
2015-03-16,Brazil,France,1,-2.0,-2.0,0,,2015,unvalidated
2015-03-16,Brazil,United States,4,-3.25,-9.0,0,,2015,low
2015-03-16,Canada,France,1,4.0,4.0,0,,2015,unvalidated
2015-03-16,Canada,United States,15,4.026666666666666,0.0,0,,2015,low
2015-03-16,China,France,9,3.6999999999999997,0.0,0,,2015,unvalidated
2015-03-16,China,Germany,13,2.2,0.0,0,,2015,moderate
2015-03-16,China,India,27,3.22962962962963,0.0,0,,2015,moderate
2015-03-16,China,Japan,106,3.427358490566038,-5.0,0,,2015,moderate
2015-03-16,China,South Korea,122,2.819672131147541,-5.0,0,,2015,moderate
2015-03-16,China,United States,60,0.35,-10.0,0,,2015,high
2015-03-16,Denmark,Japan,2,2.95,1.9,0,,2015,unvalidated
2015-03-16,France,Canada,1,4.0,4.0,0,,2015,unvalidated
2015-03-16,France,China,14,3.5928571428571425,0.0,0,,2015,unvalidated
2015-03-16,France,Germany,21,4.6380952380952385,0.4,0,,2015,unvalidated
2015-03-16,France,India,1,3.4,3.4,0,,2015,unvalidated
2015-03-16,France,United States,13,2.9076923076923076,-2.0,0,,2015,unvalidated
2015-03-16,Germany,China,10,3.2700000000000005,0.4,0,,2015,moderate
2015-03-16,Germany,France,25,3.8960000000000004,0.0,0,,2015,unvalidated
2015-03-16,Germany,India,1,-4.0,-4.0,0,,2015,low
2015-03-16,Germany,United States,15,1.7666666666666666,-4.0,0,,2015,moderate
2015-03-16,India,Canada,2,4.0,4.0,0,,2015,unvalidated
2015-03-16,India,China,16,2.3625,0.0,0,,2015,moderate
2015-03-16,India,France,6,4.0,4.0,0,,2015,unvalidated
2015-03-16,India,Germany,4,4.0,4.0,0,,2015,low
2015-03-16,India,Japan,9,4.044444444444444,1.9,0,,2015,unvalidated
2015-03-16,India,South Korea,2,0.0,0.0,0,,2015,unvalidated
2015-03-16,India,United States,22,-0.4318181818181818,-9.0,1,-8.0,2015,low
2015-03-16,Japan,China,102,3.5431372549019606,-5.0,0,,2015,moderate
2015-03-16,Japan,Denmark,1,2.8,2.8,0,,2015,unvalidated
2015-03-16,Japan,India,9,4.144444444444444,2.8,0,,2015,unvalidated
2015-03-16,Japan,South Korea,127,2.9299212598425197,-2.0,0,,2015,unvalidated
2015-03-16,Japan,United States,147,1.5394557823129251,-9.0,0,,2015,unvalidated
2015-03-16,Mexico,United States,3,-1.5999999999999999,-5.0,0,,2015,moderate
2015-03-16,South Korea,China,109,2.887155963302752,-5.0,0,,2015,moderate
2015-03-16,South Korea,India,2,4.0,4.0,0,,2015,unvalidated
2015-03-16,South Korea,Japan,131,2.7206106870229005,-6.5,0,,2015,unvalidated
2015-03-16,South Korea,United States,31,2.5548387096774197,-2.0,0,,2015,unvalidated
2015-03-16,United States,Brazil,3,-1.6666666666666667,-5.0,0,,2015,low
2015-03-16,United States,Canada,14,3.7357142857142853,-2.0,0,,2015,low
2015-03-16,United States,China,39,0.47948717948717945,-10.0,0,,2015,high
2015-03-16,United States,Denmark,2,3.4,3.4,0,,2015,low_use_EUR_proxy
2015-03-16,United States,France,12,4.575,0.0,0,,2015,unvalidated
2015-03-16,United States,Germany,22,2.7227272727272727,-7.2,0,,2015,moderate
2015-03-16,United States,India,16,1.50625,-5.0,0,,2015,low
2015-03-16,United States,Japan,115,2.285217391304348,-5.0,0,,2015,unvalidated
2015-03-16,United States,Mexico,3,-1.5999999999999999,-10.0,0,,2015,moderate
2015-03-16,United States,South Korea,48,2.091666666666667,-7.2,0,,2015,unvalidated
2015-03-23,Brazil,China,4,1.975,1.0,0,,2015,unvalidated
2015-03-23,Brazil,India,1,4.0,4.0,0,,2015,low
2015-03-23,Brazil,United States,6,2.216666666666667,-4.0,0,,2015,low
2015-03-23,Canada,France,2,-5.0,-5.0,0,,2015,unvalidated
2015-03-23,Canada,India,2,1.4,0.0,0,,2015,unvalidated
2015-03-23,Canada,United States,6,2.716666666666667,1.0,0,,2015,low
2015-03-23,China,Brazil,6,2.6,1.0,0,,2015,unvalidated
2015-03-23,China,Canada,1,3.4,3.4,0,,2015,unvalidated
2015-03-23,China,Denmark,2,1.7,0.0,0,,2015,low_use_EUR_proxy
2015-03-23,China,France,9,4.655555555555555,-0.3,0,,2015,unvalidated
2015-03-23,China,Germany,8,2.125,0.4,0,,2015,moderate
2015-03-23,China,India,40,3.3,0.0,0,,2015,moderate
2015-03-23,China,Japan,47,2.7829787234042556,-4.0,0,,2015,moderate
2015-03-23,China,South Korea,19,3.8894736842105266,-0.4,0,,2015,moderate
2015-03-23,China,United States,26,4.538461538461538,-4.0,0,,2015,high
2015-03-23,Denmark,India,1,4.0,4.0,0,,2015,low_use_EUR_proxy
2015-03-23,Denmark,South Korea,1,4.0,4.0,0,,2015,unvalidated
2015-03-23,France,China,8,5.1625,0.4,0,,2015,unvalidated
2015-03-23,France,Germany,37,2.264864864864865,0.0,0,,2015,unvalidated
2015-03-23,France,India,2,2.8,2.8,0,,2015,unvalidated
2015-03-23,France,United States,13,3.576923076923077,1.0,0,,2015,unvalidated
2015-03-23,Germany,China,5,1.3599999999999999,0.4,0,,2015,moderate
2015-03-23,Germany,France,31,1.8096774193548388,-9.0,0,,2015,unvalidated
2015-03-23,Germany,India,3,3.0,2.8,0,,2015,low
2015-03-23,Germany,Japan,1,1.9,1.9,0,,2015,unvalidated
2015-03-23,Germany,United States,19,1.9157894736842105,1.0,0,,2015,moderate
2015-03-23,India,Brazil,1,4.0,4.0,0,,2015,low
2015-03-23,India,Canada,8,3.2375,0.0,0,,2015,unvalidated
2015-03-23,India,China,54,3.440740740740741,0.0,0,,2015,moderate
2015-03-23,India,France,6,3.3000000000000003,1.9,0,,2015,unvalidated
2015-03-23,India,Germany,7,3.4,1.9,0,,2015,low
2015-03-23,India,Japan,6,1.9833333333333334,0.0,0,,2015,unvalidated
2015-03-23,India,United States,19,-1.3,-5.0,0,,2015,low
2015-03-23,Japan,China,50,2.764,-5.0,0,,2015,moderate
2015-03-23,Japan,Germany,4,3.7,2.8,0,,2015,unvalidated
2015-03-23,Japan,India,3,1.5999999999999999,1.0,0,,2015,unvalidated
2015-03-23,Japan,South Korea,23,2.482608695652174,-5.0,0,,2015,unvalidated
2015-03-23,Japan,United States,105,2.9285714285714284,-7.0,0,,2015,unvalidated
2015-03-23,Mexico,United States,1,0.0,0.0,0,,2015,moderate
2015-03-23,South Korea,China,18,3.5444444444444443,-2.0,0,,2015,moderate
2015-03-23,South Korea,Japan,23,2.7304347826086954,0.0,0,,2015,unvalidated
2015-03-23,South Korea,United States,43,2.3348837209302324,-5.0,0,,2015,unvalidated
2015-03-23,United States,Brazil,5,0.82,-2.0,0,,2015,low
2015-03-23,United States,Canada,7,0.5142857142857142,-10.0,0,,2015,low
2015-03-23,United States,China,30,2.7933333333333334,-5.0,0,,2015,high
2015-03-23,United States,France,25,3.5839999999999996,-5.0,0,,2015,unvalidated
2015-03-23,United States,Germany,26,1.7346153846153847,-7.2,0,,2015,moderate
2015-03-23,United States,India,12,-0.5750000000000001,-10.0,0,,2015,low
2015-03-23,United States,Japan,77,2.9376623376623376,0.0,0,,2015,unvalidated
2015-03-23,United States,Mexico,6,-7.5,-10.0,0,,2015,moderate
2015-03-23,United States,South Korea,58,2.6844827586206894,-2.0,0,,2015,unvalidated
2015-03-30,Brazil,Mexico,1,2.8,2.8,0,,2015,unvalidated
2015-03-30,Brazil,United States,1,4.5,4.5,0,,2015,low
2015-03-30,Canada,France,2,2.8,2.8,0,,2015,unvalidated
2015-03-30,Canada,India,5,2.8,2.8,0,,2015,unvalidated
2015-03-30,Canada,South Korea,1,1.9,1.9,0,,2015,unvalidated
2015-03-30,Canada,United States,3,1.8999999999999997,1.9,0,,2015,low
2015-03-30,China,France,34,3.461764705882353,0.0,0,,2015,unvalidated
2015-03-30,China,Germany,18,2.8499999999999996,0.4,0,,2015,moderate
2015-03-30,China,India,9,3.577777777777778,1.9,0,,2015,moderate
2015-03-30,China,Japan,32,2.740625,-10.0,0,,2015,moderate
2015-03-30,China,South Korea,9,0.9444444444444444,-5.0,0,,2015,moderate
2015-03-30,China,United States,44,2.8000000000000003,-5.0,0,,2015,high
2015-03-30,France,Canada,2,1.9,1.9,0,,2015,unvalidated
2015-03-30,France,China,34,3.514705882352941,0.0,0,,2015,unvalidated
2015-03-30,France,Germany,39,2.8923076923076922,-4.0,0,,2015,unvalidated
2015-03-30,France,India,5,2.44,1.0,0,,2015,unvalidated
2015-03-30,France,Mexico,1,2.8,2.8,0,,2015,unvalidated
2015-03-30,France,United States,25,4.708,0.4,0,,2015,unvalidated
2015-03-30,Germany,China,18,2.9000000000000004,0.4,0,,2015,moderate
2015-03-30,Germany,France,35,3.105714285714286,0.4,0,,2015,unvalidated
2015-03-30,Germany,India,2,1.4,0.0,0,,2015,low
2015-03-30,Germany,United States,14,4.457142857142857,-2.0,0,,2015,moderate
2015-03-30,India,Canada,9,3.5,1.9,0,,2015,unvalidated
2015-03-30,India,China,5,2.4,1.9,0,,2015,moderate
2015-03-30,India,France,6,2.1,1.0,0,,2015,unvalidated
2015-03-30,India,Germany,1,1.9,1.9,0,,2015,low
2015-03-30,India,Japan,8,1.5,0.0,0,,2015,unvalidated
2015-03-30,India,South Korea,1,1.9,1.9,0,,2015,unvalidated
2015-03-30,India,United States,18,0.5055555555555555,-9.0,0,,2015,low
2015-03-30,Japan,Brazil,2,4.5,4.5,0,,2015,unvalidated
2015-03-30,Japan,China,29,2.0482758620689654,-10.0,0,,2015,moderate
2015-03-30,Japan,Germany,2,4.5,4.5,0,,2015,unvalidated
2015-03-30,Japan,India,7,3.142857142857143,0.0,0,,2015,unvalidated
2015-03-30,Japan,South Korea,25,2.096,-4.0,0,,2015,unvalidated
2015-03-30,Japan,United States,41,2.3390243902439027,-10.0,0,,2015,unvalidated
2015-03-30,Mexico,Brazil,1,1.9,1.9,0,,2015,unvalidated
2015-03-30,Mexico,France,1,1.9,1.9,0,,2015,unvalidated
2015-03-30,Mexico,United States,2,-4.75,-9.5,0,,2015,moderate
2015-03-30,South Korea,Canada,1,2.8,2.8,0,,2015,unvalidated
2015-03-30,South Korea,China,10,0.4,-2.0,0,,2015,moderate
2015-03-30,South Korea,France,2,3.4,3.4,0,,2015,unvalidated
2015-03-30,South Korea,Germany,2,3.4,3.4,0,,2015,unvalidated
2015-03-30,South Korea,India,1,2.8,2.8,0,,2015,unvalidated
2015-03-30,South Korea,Japan,33,1.615151515151515,-5.0,0,,2015,unvalidated
2015-03-30,South Korea,United States,26,0.5653846153846154,-9.0,0,,2015,unvalidated
2015-03-30,United States,Canada,8,0.7999999999999999,-2.0,0,,2015,low
2015-03-30,United States,China,54,3.009259259259259,-5.0,0,,2015,high
2015-03-30,United States,France,27,3.4555555555555553,-5.0,0,,2015,unvalidated
2015-03-30,United States,Germany,16,4.45,0.0,0,,2015,moderate
2015-03-30,United States,India,26,2.526923076923077,-7.0,0,,2015,low
2015-03-30,United States,Japan,48,2.8479166666666664,-10.0,0,,2015,unvalidated
2015-03-30,United States,Mexico,6,-2.0,-10.0,0,,2015,moderate
2015-03-30,United States,South Korea,40,3.6475,0.0,0,,2015,unvalidated
2015-04-06,Brazil,United States,19,1.4052631578947368,-4.0,0,,2015,low
2015-04-06,Canada,China,1,0.0,0.0,0,,2015,unvalidated
2015-04-06,Canada,France,2,1.9,1.9,0,,2015,unvalidated
2015-04-06,Canada,Germany,1,-10.0,-10.0,0,,2015,unvalidated
2015-04-06,Canada,India,12,2.7999999999999994,2.8,0,,2015,unvalidated
2015-04-06,Canada,Mexico,1,0.0,0.0,0,,2015,unvalidated
2015-04-06,Canada,South Korea,1,1.9,1.9,0,,2015,unvalidated
2015-04-06,Canada,United States,3,1.0,0.0,0,,2015,low
2015-04-06,China,France,7,5.714285714285714,4.0,0,,2015,unvalidated
2015-04-06,China,Germany,4,5.0,4.0,0,,2015,moderate
2015-04-06,China,India,17,3.552941176470588,1.0,0,,2015,moderate
2015-04-06,China,Japan,31,1.570967741935484,-5.0,0,,2015,moderate
2015-04-06,China,South Korea,10,1.1199999999999999,-9.0,0,,2015,moderate
2015-04-06,China,United States,37,1.7918918918918918,-5.0,0,,2015,high
2015-04-06,France,Canada,2,2.8,2.8,0,,2015,unvalidated
2015-04-06,France,China,10,5.38,3.4,0,,2015,unvalidated
2015-04-06,France,Denmark,1,-10.0,-10.0,0,,2015,unvalidated
2015-04-06,France,Germany,18,2.4222222222222225,-9.0,0,,2015,unvalidated
2015-04-06,France,India,86,2.5965116279069766,-4.0,0,,2015,unvalidated
2015-04-06,France,Mexico,1,2.8,2.8,0,,2015,unvalidated
2015-04-06,France,United States,10,4.45,1.0,0,,2015,unvalidated
2015-04-06,Germany,Canada,1,-10.0,-10.0,0,,2015,unvalidated
2015-04-06,Germany,China,4,5.0,4.0,0,,2015,moderate
2015-04-06,Germany,France,19,2.3526315789473684,-9.0,0,,2015,unvalidated
2015-04-06,Germany,India,21,3.2095238095238092,1.0,0,,2015,low
2015-04-06,Germany,South Korea,1,8.0,8.0,0,,2015,unvalidated
2015-04-06,Germany,United States,3,5.3,3.4,0,,2015,moderate
2015-04-06,India,Canada,29,2.820689655172414,-5.0,0,,2015,unvalidated
2015-04-06,India,China,21,2.638095238095238,-0.4,0,,2015,moderate
2015-04-06,India,France,119,2.583193277310924,-5.0,0,,2015,unvalidated
2015-04-06,India,Germany,32,3.0593749999999997,1.0,0,,2015,low
